"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"42071","2","6114","76","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 6114 Business, computer and management training","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",52.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","61143","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 61143 Management training","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",52.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","611430","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 611430 Management training","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",52.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","62","74","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","624","75","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 624 Social assistance","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","6241","76","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 6241 Individual and family services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","62419","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 62419 Other individual and family services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","624190","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 624190 Other individual and family services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","71","74","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,29,1608873,0,0,1086,56452,"",1.89,0.76,1.47,0.00,0.00,1.98,1.98,"",0,0.0,1,3.6,65040,4.2,0,0.0,0,0.0,41,3.9,2124,3.9
"42071","2","712","75","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,29,1608873,0,0,1086,56452,"",2.02,0.96,1.86,0.00,0.00,1.98,1.98,"",0,0.0,1,3.6,65040,4.2,0,0.0,0,0.0,41,3.9,2124,3.9
"42071","2","7121","76","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,29,1608873,0,0,1086,56452,"",2.02,0.96,1.86,0.00,0.00,1.98,1.98,"",0,0.0,1,3.6,65040,4.2,0,0.0,0,0.0,41,3.9,2124,3.9
"42071","2","71211","77","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 71211 Museums","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,29,1608873,0,0,1086,56452,"",15.37,5.64,10.37,0.00,0.00,1.87,1.87,"",0,0.0,1,3.6,65040,4.2,0,0.0,0,0.0,41,3.9,2124,3.9
"42071","2","712110","78","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 712110 Museums","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,29,1608873,0,0,1086,56452,"",15.37,5.64,10.37,0.00,0.00,1.87,1.87,"",0,0.0,1,3.6,65040,4.2,0,0.0,0,0.0,41,3.9,2124,3.9
"42071","2","92","74","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 92 Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",20,236,17537558,0,0,1429,74285,"",0.30,0.08,0.13,0.00,0.00,1.59,1.59,"",0,0.0,5,2.2,333142,1.9,0,0.0,0,0.0,-3,-0.2,-166,-0.2
"42071","2","921","75","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 921 Executive, legislative and general government","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","9211","76","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 9211 Executive, legislative and general government","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92111","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92111 Executive offices","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","921110","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 921110 Executive offices","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92113","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92113 Public finance activities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","921130","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 921130 Public finance activities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92119","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92119 Other general government support","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","921190","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 921190 Other general government support","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","922","75","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 922 Justice, public order, and safety activities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","9221","76","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 9221 Justice, public order, and safety activities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92211","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92211 Courts","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","922110","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 922110 Courts","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92212","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92212 Police protection","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","922120","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 922120 Police protection","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92215","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92215 Parole offices and probation offices","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","922150","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 922150 Parole offices and probation offices","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","923","75","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 923 Administration of human resource programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,18,859562,0,0,902,46885,"",0.29,0.03,0.03,0.00,0.00,1.05,1.05,"",0,0.0,1,5.9,63453,8.0,0,0.0,0,0.0,10,1.1,510,1.1
"42071","2","9231","76","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 9231 Administration of human resource programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,18,859562,0,0,902,46885,"",0.29,0.03,0.03,0.00,0.00,1.05,1.05,"",0,0.0,1,5.9,63453,8.0,0,0.0,0,0.0,10,1.1,510,1.1
"42071","2","92311","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92311 Administration of education programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","923110","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 923110 Administration of education programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92312","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92312 Administration of public health programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","923120","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 923120 Administration of public health programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92314","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92314 Administration of veterans' affairs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","923140","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 923140 Administration of veterans' affairs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","924","75","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 924 Administration of environmental programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,43,1940854,0,0,865,44962,"",0.43,0.19,0.19,0.00,0.00,1.00,1.00,"",-1,-20.0,4,10.3,87124,4.7,0,0.0,0,0.0,-39,-4.3,-2067,-4.4
"42071","2","9241","76","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 9241 Administration of environmental programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,43,1940854,0,0,865,44962,"",0.43,0.19,0.19,0.00,0.00,1.00,1.00,"",-1,-20.0,4,10.3,87124,4.7,0,0.0,0,0.0,-39,-4.3,-2067,-4.4
"42071","2","92411","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92411 Air, water, and waste program administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","924110","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 924110 Air, water, and waste program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92412","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92412 Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","924120","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 924120 Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","926","75","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 926 Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,17,947310,0,0,1082,56276,"",0.41,0.03,0.04,0.00,0.00,1.19,1.19,"",0,0.0,0,0.0,8889,0.9,0,0.0,0,0.0,10,0.9,528,0.9
"42071","2","9261","76","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 9261 Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,17,947310,0,0,1082,56276,"",0.41,0.03,0.04,0.00,0.00,1.19,1.19,"",0,0.0,0,0.0,8889,0.9,0,0.0,0,0.0,10,0.9,528,0.9
"42071","2","92613","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92613 Utility regulation and administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","926130","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 926130 Utility regulation and administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92614","77","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 92614 Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","926140","78","0","2016","A","N","Lancaster County, Pennsylvania","State Government","NAICS 926140 Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","92615","77","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 92615 Licensing and regulating commercial sectors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,4,243957,0,0,1340,69702,"",0.80,0.05,0.06,0.00,0.00,1.42,1.42,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","2","926150","78","0","2016","A","","Lancaster County, Pennsylvania","State Government","NAICS 926150 Licensing and regulating commercial sectors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,4,243957,0,0,1340,69702,"",0.80,0.05,0.06,0.00,0.00,1.42,1.42,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","3","10","71","0","2016","A","","Lancaster County, Pennsylvania","Local Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",267,15331,738200496,2670525,123971,926,48150,"",1.15,0.66,0.80,0.10,0.20,1.21,1.21,"",-1,-0.4,73,0.5,12224373,1.7,-1308319,-32.9,-46130,-27.1,11,1.2,571,1.2
"42071","3","101","72","0","2016","A","","Lancaster County, Pennsylvania","Local Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",3,22,720173,0,0,630,32735,"",0.47,0.12,0.10,0.00,0.00,0.81,0.80,"",0,0.0,1,4.8,5862,0.8,0,0.0,0,0.0,-22,-3.4,-1145,-3.4
"42071","3","1012","73","0","2016","A","","Lancaster County, Pennsylvania","Local Government","1012 Construction","County, by Supersector -- by ownership sector","All establishment sizes",3,22,720173,0,0,630,32735,"",0.48,0.12,0.10,0.00,0.00,0.80,0.80,"",0,0.0,1,4.8,5862,0.8,0,0.0,0,0.0,-22,-3.4,-1145,-3.4
"42071","3","102","72","0","2016","A","","Lancaster County, Pennsylvania","Local Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",264,15309,737480323,2670525,123971,926,48172,"",1.17,0.67,0.81,0.10,0.21,1.21,1.21,"",-1,-0.4,72,0.5,12218511,1.7,-1308319,-32.9,-46130,-27.1,11,1.2,574,1.2
"42071","3","1021","73","0","2016","A","","Lancaster County, Pennsylvania","Local Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",20,355,16935406,504149,14871,918,47761,"",1.22,0.40,0.37,0.36,0.41,0.93,0.93,"",0,0.0,11,3.2,540877,3.3,-1561500,-75.6,-58326,-79.7,1,0.1,68,0.1
"42071","3","1024","73","0","2016","A","","Lancaster County, Pennsylvania","Local Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",9,119,6179075,38001,1285,996,51816,"",1.49,0.74,0.92,0.16,0.18,1.24,1.24,"",0,0.0,1,0.8,222628,3.7,4126,12.2,107,9.1,29,3.0,1515,3.0
"42071","3","1025","73","0","2016","A","","Lancaster County, Pennsylvania","Local Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",150,10805,531099710,410814,30937,945,49155,"",1.51,0.76,0.98,0.04,0.20,1.29,1.29,"",-1,-0.7,28,0.3,10038695,1.9,-24537,-5.6,-3303,-9.6,15,1.6,805,1.7
"42071","3","1026","73","0","2016","A","N","Lancaster County, Pennsylvania","Local Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","3","1027","73","0","2016","A","N","Lancaster County, Pennsylvania","Local Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","3","1028","73","0","2016","A","","Lancaster County, Pennsylvania","Local Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",83,3986,182067651,1334994,46059,878,45678,"",0.99,0.60,0.63,0.11,0.17,1.04,1.04,"",0,0.0,28,0.7,1299382,0.7,171426,14.7,7163,18.4,0,0.0,1,0.0
"42071","3","22","74","0","2016","A","","Lancaster County, Pennsylvania","Local Government","NAICS 22 Utilities","County, NAICS Sector -- by ownership sector","All establishment sizes",17,191,9822374,271737,7874,987,51336,"",1.47,0.47,0.43,0.32,0.41,0.91,0.91,"",0,0.0,3,1.6,352087,3.7,16549,6.5,-139,-1.7,20,2.1,1051,2.1
"42071","3","221","75","0","2016","A","","Lancaster County, Pennsylvania","Local Government","NAICS 221 Utilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,191,9822374,271737,7874,987,51336,"",1.47,0.47,0.43,0.32,0.41,0.91,0.91,"",0,0.0,3,1.6,352087,3.7,16549,6.5,-139,-1.7,20,2.1,1051,2.1
"42071","3","2213","76","0","2016","A","","Lancaster County, Pennsylvania","Local Government","NAICS 2213 Water, sewage and other systems","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,191,9822374,271737,7874,987,51336,"",1.70,0.71,0.74,0.42,0.51,1.03,1.03,"",0,0.0,3,1.6,352087,3.7,16549,6.5,-139,-1.7,20,2.1,1051,2.1
